user_id,item_id,cart_value,num_items_in_cart,hour_of_day,avg_order_value,beverage_preference_score,dessert_preference_score,order_frequency_30d,item_price,item_margin,item_category,item_popularity_score,item_is_beverage,item_is_dessert,purchase_prob,purchased
57,9,549,4,22,184,0.18192813049527112,0.16481481572943713,4,205,64,beverage,0.1709364024208483,1,0,0.18626571963275101,0
197,79,230,1,23,588,0.8491956515653193,0.7767105569551812,8,232,53,side,0.6796972168333453,0,0,0.21993944336666907,1
210,62,1003,2,20,273,0.6974202672468399,0.9633944342135504,11,54,14,dessert,0.2111259425580374,0,1,0.5042435187756726,0
913,24,429,2,19,765,0.10104581101064669,0.4579957590035715,12,213,132,beverage,0.1354595367946908,1,0,0.15090565066213218,0
901,43,736,2,17,154,0.06134962711066816,0.5179605277125789,3,146,17,side,0.2752391810370083,0,0,0.18204783620740167,0
44,24,152,3,20,537,0.20513964048200717,0.9189265336395545,18,213,132,beverage,0.1354595367946908,1,0,0.1821337995035403,0
96,29,567,4,7,541,0.8174435617384409,0.9580734801193802,4,337,40,dessert,0.050622472269074126,0,1,0.32904653848962884,0
278,13,739,3,0,524,0.9911686261369765,0.8221031606002255,2,233,102,side,0.08412766225938284,0,0,0.10032553245187657,0
534,85,512,5,5,178,0.742706521199981,0.941725711618925,3,198,59,beverage,0.6415044812562517,1,0,0.4521128526112447,0
409,42,1137,5,17,602,0.2732595269982093,0.11258039041193701,11,345,108,beverage,0.5441986625037022,1,0,0.21831759060020325,0
460,27,595,1,1,650,0.6949818861265425,0.10422480280834767,16,357,103,main,0.9264637979561848,0,0,0.206792759591237,0
390,93,467,1,7,267,0.7582631959290226,0.9768003285106593,1,351,49,main,0.6723838432917036,0,0,0.15897676865834076,0
846,18,638,1,5,541,0.5538022407123763,0.8221798868164233,16,293,60,main,0.6024494419665878,0,0,0.17398988839331755,0
43,41,736,3,5,423,0.8980542894407137,0.846514338690278,1,353,31,main,0.9738004133571495,0,0,0.21826008267142993,1
26,19,614,2,21,171,0.9148459010681,0.12809574636620003,9,117,39,side,0.1630191138148862,0,0,0.17410382276297726,0
793,98,580,1,13,729,0.3549963058319373,0.31758679526111666,17,161,40,main,0.15631697070886086,0,0,0.15076339414177217,0
96,85,513,1,2,541,0.8174435617384409,0.9580734801193802,4,198,59,beverage,0.6415044812562517,1,0,0.47453396477278265,1
974,78,327,5,17,172,0.6593539222057827,0.853784921704667,1,225,131,beverage,0.4084555814084826,1,0,0.36699729294343136,0
547,10,236,2,4,281,0.4217209268734554,0.06644384435577488,14,322,46,side,0.41814478816279965,0,0,0.12262895763255993,0
620,53,890,3,21,402,0.4547398556338591,0.6029428764794615,8,116,63,beverage,0.22431855885352625,1,0,0.32328566846086293,0
566,97,934,2,15,150,0.4453052550026655,0.3063134987782127,8,162,105,beverage,0.39699216220747413,1,0,0.33199000894229447,0
703,23,571,5,17,333,0.01823258267636163,0.5104324890042322,11,348,99,beverage,0.9746905960485515,1,0,0.2264078940126188,0
218,69,617,3,8,296,0.31910047324325563,0.2565300624442478,7,230,22,side,0.5299405869302329,0,0,0.1909881173860466,0
184,16,404,4,21,262,0.3609738969400268,0.7513750860290457,19,168,11,beverage,0.016592480632597884,1,0,0.22761066520852763,0
68,27,754,1,0,705,0.02709599250348349,0.2975484513188206,7,357,103,main,0.9264637979561848,0,0,0.206792759591237,0
828,49,280,3,10,392,0.9924835021583752,0.950772707731338,17,191,15,beverage,0.05057310382422886,1,0,0.4123596714123583,0
129,94,129,5,7,634,0.5765164755142536,0.07705827913433116,4,74,141,side,0.8260646845482855,0,0,0.32821293690965714,1
566,99,1071,2,7,150,0.4453052550026655,0.3063134987782127,8,352,12,beverage,0.7379509473975921,1,0,0.3051817659803181,0
889,54,864,3,23,286,0.549529535895017,0.7729214818761151,5,299,36,side,0.22607907101056268,0,0,0.09571581420211253,0
608,72,139,5,12,239,0.4521990282834353,0.03095579091934353,16,224,53,side,0.8054323292999863,0,0,0.24908646585999727,0
847,9,286,3,7,175,0.30552431065802355,0.8503480011198954,17,205,64,beverage,0.1709364024208483,1,0,0.22334457368157673,0
598,20,418,1,15,408,0.5853543643967521,0.9880359661555919,7,263,20,dessert,0.2338128330930641,0,1,0.4116733564652904,1
805,57,831,2,20,518,0.6694869551981901,0.10189238806601353,11,331,15,beverage,0.09536092127300355,1,0,0.25441827081405777,0
630,33,991,2,17,523,0.9699120461072704,0.5537114853580112,17,237,138,beverage,0.028652427577654516,1,0,0.37820409934771204,1
719,94,423,3,8,509,0.5391612766752545,0.9978208556819782,14,74,141,side,0.8260646845482855,0,0,0.32821293690965714,0
333,92,1042,5,11,542,0.5657319639957911,0.3143501131837484,10,299,77,dessert,0.24053158518014872,0,1,0.19291135099115425,0
924,42,1166,1,21,253,0.13071037674019947,0.9427243190941123,13,345,108,beverage,0.5441986625037022,1,0,0.1755528455228003,0
153,10,755,1,2,339,0.38929561404197655,0.383832951933044,9,322,46,side,0.41814478816279965,0,0,0.12262895763255993,0
546,32,273,3,0,450,0.9007018640112585,0.9024533072858417,7,296,85,dessert,0.392895108893179,0,1,0.4013150139643883,1
78,57,784,4,20,202,0.09944139275934516,0.7264617151130048,9,331,15,beverage,0.09536092127300355,1,0,0.08340460208240424,0
578,45,1164,3,19,705,0.9698210450785447,0.7055858626438246,19,186,26,main,0.27149200254271133,0,0,0.16129840050854224,0
854,60,508,1,19,267,0.9921580148233127,0.6077521222527226,16,372,35,side,0.8706884554574393,0,0,0.18813769109148787,1
412,61,279,2,8,623,0.4323348010426019,0.09653447019544081,1,201,56,side,0.08352491468001877,0,0,0.11620498293600377,0
545,0,953,3,21,366,0.8734232380816606,0.12055841640369025,9,276,100,beverage,0.12038757878908901,1,0,0.34810448718231596,0
608,20,136,3,7,239,0.4521990282834353,0.03095579091934353,16,263,20,dessert,0.2338128330930641,0,1,0.12454930389441589,0
168,61,505,2,12,523,0.49636624720123634,0.8727302504846018,6,201,56,side,0.08352491468001877,0,0,0.11620498293600377,0
680,63,638,3,16,356,0.23754413087432746,0.2857835555258702,16,244,29,dessert,0.7524683375864943,0,1,0.3142287341750599,1
662,86,475,5,22,637,0.8785155613013479,0.909454610937242,15,389,74,side,0.25982813794029946,0,0,0.057465627588059884,0
582,72,355,2,6,362,0.16975790508754074,0.43052933846220753,4,224,53,side,0.8054323292999863,0,0,0.24908646585999727,1
514,55,377,2,14,372,0.9758652558191313,0.8237903842212947,2,167,22,main,0.8173053122132368,0,0,0.27996106244264735,0
313,0,348,2,13,756,0.8095160747248781,0.4177609792750997,1,276,100,beverage,0.12038757878908901,1,0,0.3289323381752812,1
31,20,792,1,15,660,0.6635373720167106,0.432076882944196,17,263,20,dessert,0.2338128330930641,0,1,0.24488563150187162,0
286,21,1140,3,16,176,0.22048620907017535,0.5775933658811575,12,267,117,beverage,0.02370775364451838,1,0,0.13738741344995628,0
593,53,224,4,15,292,0.7364020150656405,0.3112174950633936,8,116,63,beverage,0.22431855885352625,1,0,0.40778431629039735,1
42,3,311,3,17,316,0.20990559309558576,0.861369996363436,4,354,49,dessert,0.6227534032398411,0,1,0.405961679556999,0
902,64,571,3,13,528,0.7807615860684398,0.3480955931682881,13,332,143,dessert,0.051293848981215584,0,1,0.14868744774672954,0
616,50,848,1,5,350,0.004939980934409616,0.11613896020052561,13,286,119,beverage,0.4261212379522308,1,0,0.14370624187076908,0
0,73,599,5,19,252,0.9848411989623346,0.6603027197013381,15,211,128,main,0.760160929790159,0,0,0.24653218595803184,0
572,62,910,5,20,657,0.9694123223352875,0.9166352358412073,2,54,14,dessert,0.2111259425580374,0,1,0.49021575926396965,0
269,14,988,1,14,653,0.9499611839502253,0.7720124763099904,17,77,82,dessert,0.39310390755940106,0,1,0.47172452440487733,0
179,35,274,1,4,536,0.8191023176741997,0.7295082286523967,15,235,49,dessert,0.011302536589022472,0,1,0.30361297591352354,1
735,28,416,1,16,382,0.4835456467199247,0.48762780966721087,11,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
517,51,1100,3,0,312,0.7896985071424791,0.0015651051914729042,13,74,23,dessert,0.832363539660995,0,1,0.32994223948964085,0
102,45,923,1,12,190,0.624148907849134,0.9963343376272473,9,186,26,main,0.27149200254271133,0,0,0.16129840050854224,0
9,68,969,4,6,364,0.3351972416459009,0.3819396396528959,10,154,23,main,0.3945723153189238,0,0,0.20191446306378474,0
582,28,1030,2,18,362,0.16975790508754074,0.43052933846220753,4,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
89,46,986,5,20,278,0.08550853085446808,0.7837917844853972,1,233,99,dessert,0.9042432914075651,0,1,0.4994861936271322,1
225,90,368,4,23,622,0.6962887758781398,0.3495063720868188,18,302,137,dessert,0.2299937539632405,0,1,0.19985066241869376,0
669,24,569,5,4,399,0.435583314812933,0.7942106625494054,8,213,132,beverage,0.1354595367946908,1,0,0.2512669018028181,1
739,79,323,3,8,695,0.6331513755940223,0.06600984414024158,9,232,53,side,0.6796972168333453,0,0,0.21993944336666907,0
916,15,1187,3,3,571,0.5094221281497897,0.06569485895436578,9,87,68,dessert,0.10024556372287663,0,1,0.19625757043088504,0
125,99,1074,1,6,724,0.27230732651936895,0.8049889996807698,19,352,12,beverage,0.7379509473975921,1,0,0.25328238743532916,0
955,88,1006,5,12,365,0.32467592689006,0.9579341210567704,17,263,41,dessert,0.8956899442666165,0,1,0.5350182251703545,0
208,40,929,3,7,758,0.9154882975880418,0.0218233967754895,12,259,88,beverage,0.3976844144330547,1,0,0.4246833721630235,1
96,64,337,3,22,541,0.8174435617384409,0.9580734801193802,4,332,143,dessert,0.051293848981215584,0,1,0.3316808138320572,0
73,68,174,5,3,605,0.10410858198457384,0.761121537043158,10,154,23,main,0.3945723153189238,0,0,0.20191446306378474,0
626,19,599,3,7,391,0.3079299415911909,0.3855119047369223,12,117,39,side,0.1630191138148862,0,0,0.17410382276297726,0
190,68,367,1,15,534,0.18513292883861965,0.26170568373590597,14,154,23,main,0.3945723153189238,0,0,0.20191446306378474,1
681,35,1086,3,12,378,0.3732517916293401,0.20322309108608727,12,235,49,dessert,0.011302536589022472,0,1,0.1457274346436307,1
818,92,1173,4,9,426,0.09667644964671962,0.49381404045692867,8,299,77,dessert,0.24053158518014872,0,1,0.24675052917310833,0
959,97,1182,4,13,410,0.3944762785700353,0.6796203327351078,9,162,105,beverage,0.39699216220747413,1,0,0.31674131601250544,0
715,57,822,1,19,332,0.25677656772050794,0.278759872414553,11,331,15,beverage,0.09536092127300355,1,0,0.13060515457075308,0
55,47,1195,4,9,577,0.5596403313082179,0.9373880664971189,13,125,90,beverage,0.37472197050737643,1,0,0.38033649349394066,0
719,81,289,3,12,509,0.5391612766752545,0.9978208556819782,14,295,70,dessert,0.034672704226066386,0,1,0.35878079754980674,0
552,1,1095,4,7,331,0.6229665835634828,0.29504070765415624,13,188,27,side,0.9385297834731304,0,0,0.29370595669462607,1
31,79,665,4,23,660,0.6635373720167106,0.432076882944196,17,232,53,side,0.6796972168333453,0,0,0.21993944336666907,0
526,28,1092,3,19,668,0.19954245092914513,0.456236508955542,3,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
573,96,835,5,4,518,0.25813343270112754,0.43098522051329624,13,119,37,dessert,0.8243504472493495,0,1,0.4346656556038588,1
666,15,255,1,20,221,0.8078459419412586,0.1306523438234629,16,87,68,dessert,0.10024556372287663,0,1,0.2157448158916142,1
283,34,772,5,20,712,0.5126885110165086,0.5233296311947413,15,132,31,main,0.5832523923125568,0,0,0.2506504784625113,0
720,61,168,5,18,430,0.31130769915600365,0.6768212988573956,2,201,56,side,0.08352491468001877,0,0,0.11620498293600377,0
831,80,472,4,12,378,0.8420332943764213,0.10536492225085647,4,178,113,beverage,0.056680432165835404,1,0,0.3749460747460934,1
493,3,154,2,1,604,0.5412963353010705,0.29348882320812164,15,354,49,dessert,0.6227534032398411,0,1,0.2355973276104047,1
186,67,184,5,15,791,0.9173135754622428,0.956614621083458,3,212,26,dessert,0.33440117898874866,0,1,0.4478646221227871,0
497,50,1040,3,13,516,0.8017280830697918,0.6170665161178013,11,286,119,beverage,0.4261212379522308,1,0,0.38274267251138366,0
441,88,940,3,16,566,0.4815223515125501,0.9096268194365924,14,263,41,dessert,0.8956899442666165,0,1,0.520526034684301,1
129,32,691,3,2,634,0.5765164755142536,0.07705827913433116,4,296,85,dessert,0.392895108893179,0,1,0.15369650551893516,0
638,77,831,2,15,366,0.9446142194740232,0.05764758219902488,15,136,109,side,0.3610747263410372,0,0,0.20421494526820744,0
291,23,721,2,8,630,0.9691026301408113,0.53302886724614,2,348,99,beverage,0.9746905960485515,1,0,0.5116689082519537,1
113,74,1108,1,6,762,0.7998552559473152,0.3554930104413574,4,389,28,main,0.15389990469377368,0,0,0.03627998093875473,0
198,24,416,2,1,352,0.24966800885918594,0.06536615756438524,19,213,132,beverage,0.1354595367946908,1,0,0.19549231001669398,0
12,27,724,1,10,237,0.3334991716911442,0.6150129680388666,10,357,103,main,0.9264637979561848,0,0,0.206792759591237,0
270,6,351,3,23,541,0.786345014415552,0.027167421225559818,17,112,70,main,0.5464585417281244,0,0,0.25329170834562487,0
600,35,251,2,10,161,0.20584121003676825,0.688274235780237,3,235,49,dessert,0.011302536589022472,0,1,0.2912427780518756,1
214,9,1009,4,13,498,0.9442664891134339,0.4187933190741614,2,205,64,beverage,0.1709364024208483,1,0,0.41496722721819984,0
443,35,965,4,15,192,0.12518579220255044,0.8292867993167555,17,235,49,dessert,0.011302536589022472,0,1,0.33354654711283116,1
789,94,699,4,7,294,0.8941908746641183,0.13382836299969314,3,74,141,side,0.8260646845482855,0,0,0.32821293690965714,0
511,82,1106,2,22,191,0.15954468011318834,0.7140326444668564,19,138,134,beverage,0.391910562943909,1,0,0.2572455166227383,0
446,17,1070,2,21,546,0.20052472670033672,0.5174463517550413,16,342,113,main,0.6617186826439566,0,0,0.16134373652879133,0
985,5,1104,2,14,609,0.08479201604580322,0.593560935378786,11,164,98,dessert,0.3072164170212709,0,1,0.35751156401788997,1
992,91,402,4,15,527,0.35325140850206416,0.9437015928202208,18,192,121,beverage,0.41130397206623126,1,0,0.2922362169638655,0
714,6,1126,3,1,260,0.48587175918632564,0.804437207679505,10,112,70,main,0.5464585417281244,0,0,0.25329170834562487,0
73,11,499,5,3,605,0.10410858198457384,0.761121537043158,10,55,65,dessert,0.7572829782755007,0,1,0.5522930567680475,0
536,40,167,3,0,571,0.3459349925469629,0.6786699566725648,11,259,88,beverage,0.3976844144330547,1,0,0.2538173806506998,0
100,62,253,2,6,639,0.5902949425148077,0.3056042154902149,13,54,14,dessert,0.2111259425580374,0,1,0.30690645315867193,0
175,97,1114,5,10,713,0.49549131620619846,0.08060151375712465,13,162,105,beverage,0.39699216220747413,1,0,0.34704582730335437,1
426,24,281,5,17,757,0.864358249839637,0.8923024981396522,3,213,132,beverage,0.1354595367946908,1,0,0.3798993823108293,0
116,80,624,3,21,154,0.2686773593849461,0.5882022669483905,19,178,113,beverage,0.056680432165835404,1,0,0.20293929424865087,0
165,52,288,4,4,467,0.2622640442998251,0.9406792451153405,9,339,81,side,0.8056488053633419,0,0,0.1916297610726684,0
40,32,119,1,4,796,0.06707647738842748,0.28590678923916013,13,296,85,dessert,0.392895108893179,0,1,0.21635105855038383,0
428,86,950,4,19,665,0.9681934279147217,0.07896916219082861,15,389,74,side,0.25982813794029946,0,0,0.057465627588059884,0
343,72,997,4,16,169,0.6801407717603004,0.8259782127080818,11,224,53,side,0.8054323292999863,0,0,0.24908646585999727,0
423,5,109,5,3,329,0.03113408288451136,0.8522638743911815,10,164,98,dessert,0.3072164170212709,0,1,0.43512244572160863,0
365,61,799,2,8,721,0.5399853797158555,0.83704112524294,16,201,56,side,0.08352491468001877,0,0,0.11620498293600377,1
119,65,754,2,13,547,0.2578876854332023,0.06485359448296835,9,162,68,beverage,0.49253538071428926,1,0,0.2948733817728185,0
608,8,340,5,8,239,0.4521990282834353,0.03095579091934353,16,388,131,main,0.1602256009765063,0,0,0.03804512019530126,0
656,66,251,4,22,227,0.9771741842213173,0.3951377432643186,1,320,141,dessert,0.44210703467972,0,1,0.2469627299152396,1
727,15,883,3,12,552,0.6811178539649828,0.1428502873008386,17,87,68,dessert,0.10024556372287663,0,1,0.2194041989348269,0
228,88,287,1,15,447,0.06535634079894237,0.2253169299512351,1,263,41,dessert,0.8956899442666165,0,1,0.31523306783869387,0
824,87,563,4,19,595,0.9271778194794527,0.7130460506343187,14,165,108,dessert,0.8860861088135163,0,1,0.5086310369529989,1
129,92,821,4,12,634,0.5765164755142536,0.07705827913433116,4,299,77,dessert,0.24053158518014872,0,1,0.12172380077632908,1
351,54,999,1,8,200,0.1288698674734452,0.6209285674784312,15,299,36,side,0.22607907101056268,0,0,0.09571581420211253,0
888,39,805,3,20,608,0.9631151115891738,0.7739913781527625,17,333,74,side,0.5883522209831533,0,0,0.15117044419663067,0
317,25,980,1,11,402,0.4084532130706987,0.165954895295785,7,107,134,beverage,0.23147521376529812,1,0,0.3153310066742692,0
983,37,514,5,11,772,0.6802277792083533,0.25954178317609033,10,287,120,beverage,0.3064328227033716,1,0,0.3218548983031803,1
648,34,677,1,9,794,0.21567515239771717,0.4888978317924514,10,132,31,main,0.5832523923125568,0,0,0.2506504784625113,0
835,86,409,1,1,471,0.7552704204968079,0.36005046590097833,6,389,74,side,0.25982813794029946,0,0,0.057465627588059884,0
336,67,1125,4,21,188,0.7974260216069281,0.4592651971732139,3,212,26,dessert,0.33440117898874866,0,1,0.2986597949497139,1
272,58,416,4,4,344,0.41758077578492836,0.46393137681233276,7,59,67,side,0.45005863942622526,0,0,0.26051172788524507,0
116,13,1119,2,10,154,0.2686773593849461,0.5882022669483905,19,233,102,side,0.08412766225938284,0,0,0.10032553245187657,0
817,46,467,1,23,586,0.5358276844730813,0.6870192665032427,5,233,99,dessert,0.9042432914075651,0,1,0.4704544382324859,1
367,70,654,5,1,154,0.10698063882695841,0.6428819100587077,16,93,144,side,0.16136735838838312,0,0,0.18577347167767663,0
93,71,704,2,20,288,0.5830415609696922,0.03531135494023907,4,331,137,dessert,0.5719958782835928,0,1,0.15949258213879028,0
167,41,1035,1,9,383,0.05142581348425035,0.4296568127389351,6,353,31,main,0.9738004133571495,0,0,0.21826008267142993,0
953,50,579,4,7,308,0.4882411370217782,0.4476734254104183,11,286,119,beverage,0.4261212379522308,1,0,0.2886965886969796,0
714,18,1080,5,19,260,0.48587175918632564,0.804437207679505,10,293,60,main,0.6024494419665878,0,0,0.17398988839331755,0
340,65,1186,3,9,674,0.7083629767150348,0.33520804737087273,9,162,68,beverage,0.49253538071428926,1,0,0.4300159691573683,0
660,46,1039,2,10,595,0.5670162609866678,0.2277497361032096,6,233,99,dessert,0.9042432914075651,0,1,0.3326735791124759,1
913,64,113,4,8,765,0.10104581101064669,0.4579957590035715,12,332,143,dessert,0.051293848981215584,0,1,0.18165749749731458,0
694,41,127,3,6,315,0.38019561878585706,0.20047451552840279,11,353,31,main,0.9738004133571495,0,0,0.21826008267142993,1
924,37,241,1,11,253,0.13071037674019947,0.9427243190941123,13,287,120,beverage,0.3064328227033716,1,0,0.15699967756273414,1
151,12,689,5,6,622,0.6031521094663882,0.40990488969628824,4,196,111,side,0.8979646468477885,0,0,0.2815929293695577,0
585,43,572,4,15,376,0.8288833658826095,0.3458774607378574,11,146,17,side,0.2752391810370083,0,0,0.18204783620740167,0
876,23,416,4,18,468,0.9227571905133943,0.12436839900051022,19,348,99,beverage,0.9746905960485515,1,0,0.4977652763637286,0
912,95,544,5,15,444,0.30327514756759555,0.7803761235709804,3,326,99,side,0.673092130911217,0,0,0.1716184261822434,0
273,29,395,4,14,550,0.8791183075621647,0.9092202058615602,3,337,40,dessert,0.050622472269074126,0,1,0.3143905562122828,1
553,69,503,4,13,316,0.6315602200925206,0.486000493797603,15,230,22,side,0.5299405869302329,0,0,0.1909881173860466,0
495,37,851,1,12,713,0.8709691237460856,0.39701504123719167,15,287,120,beverage,0.3064328227033716,1,0,0.3790773016645,0
723,96,362,2,2,242,0.27262400073353377,0.014315277667059978,19,119,37,dessert,0.8243504472493495,0,1,0.30966467274998793,0
100,22,946,3,12,639,0.5902949425148077,0.3056042154902149,13,226,85,beverage,0.8349472056944037,1,0,0.43107792389332306,1
556,73,476,5,6,188,0.7158249646820886,0.12300329512374564,14,211,128,main,0.760160929790159,0,0,0.24653218595803184,0
81,56,684,3,1,529,0.8556964681062857,0.40149431586128825,16,122,69,main,0.9303984201693255,0,0,0.3250796840338651,1
528,78,1191,5,9,317,0.07219840897917584,0.12102500048519305,17,225,131,beverage,0.4084555814084826,1,0,0.1908506389754493,0
72,22,898,5,14,420,0.019710537754364155,0.6362913539792481,4,226,85,beverage,0.8349472056944037,1,0,0.25990260246519004,0
13,35,570,4,2,522,0.3981686935909433,0.774633780637788,11,235,49,dessert,0.011302536589022472,0,1,0.3171506415091409,0
432,56,831,1,5,646,0.770921844644052,0.5828068350834896,5,122,69,main,0.9303984201693255,0,0,0.3250796840338651,0
156,0,1071,5,13,526,0.7190459051842455,0.18447625313363936,15,276,100,beverage,0.12038757878908901,1,0,0.30179128731309146,1
734,71,146,3,3,794,0.9629268752375798,0.08860471396967906,18,331,137,dessert,0.5719958782835928,0,1,0.17548058984762227,0
131,2,1046,2,14,380,0.5541780025157934,0.3342383186960608,16,393,113,side,0.1811832790500828,0,0,0.03973665581001655,0
337,13,1181,3,4,626,0.6584518346584255,0.3577982653254418,15,233,102,side,0.08412766225938284,0,0,0.10032553245187657,1
403,80,123,1,5,235,0.7948095487499294,0.962810357074026,18,178,113,beverage,0.056680432165835404,1,0,0.36077895105814584,0
375,33,930,2,18,255,0.9372284872364511,0.9383048184484827,3,237,138,beverage,0.028652427577654516,1,0,0.36839903168646626,1
887,69,502,4,17,525,0.13516628915482276,0.3118638579168832,17,230,22,side,0.5299405869302329,0,0,0.1909881173860466,0
558,68,1147,3,19,600,0.17968310887024197,0.34316735317265823,18,154,23,main,0.3945723153189238,0,0,0.20191446306378474,0
106,50,1187,3,5,182,0.29446575954191767,0.8861957804650745,8,286,119,beverage,0.4261212379522308,1,0,0.23056397545302149,1
619,28,382,5,3,696,0.8679182945200221,0.8884036723086812,8,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
264,98,192,5,11,312,0.9877223897360315,0.8795818549515292,5,161,40,main,0.15631697070886086,0,0,0.15076339414177217,0
204,81,785,2,23,759,0.7055751725156885,0.5324206822752171,13,295,70,dessert,0.034672704226066386,0,1,0.2191607455277784,0
78,47,409,4,23,202,0.09944139275934516,0.7264617151130048,9,125,90,beverage,0.37472197050737643,1,0,0.24227681192927886,0
154,93,987,5,13,374,0.28869373677069987,0.5718722712271865,2,351,49,main,0.6723838432917036,0,0,0.15897676865834076,0
782,78,106,3,6,188,0.12839428945412523,0.5525009674078891,11,225,131,beverage,0.4084555814084826,1,0,0.20770940311793412,0
987,78,1166,2,1,473,0.07208433599867337,0.6223432646172461,11,225,131,beverage,0.4084555814084826,1,0,0.19081641708129854,0
996,15,887,5,1,445,0.6613706110704144,0.7573102071344389,19,87,68,dessert,0.10024556372287663,0,1,0.40374217488490693,0
246,56,142,5,20,553,0.7671882889311269,0.4622955610006072,2,122,69,main,0.9303984201693255,0,0,0.3250796840338651,1
530,96,824,1,19,542,0.2576828885112137,0.7511780478084181,1,119,37,dessert,0.8243504472493495,0,1,0.5307235037923954,0
857,9,300,2,3,262,0.9305952146439163,0.6516397604772766,12,205,64,beverage,0.1709364024208483,1,0,0.4108658448773445,0
947,18,994,2,19,345,0.48785404392636245,0.8901411373960146,7,293,60,main,0.6024494419665878,0,0,0.17398988839331755,0
537,66,766,4,22,488,0.3710387629846027,0.36191999083786497,16,320,141,dessert,0.44210703467972,0,1,0.23699740418730347,0
728,35,647,5,2,154,0.18143834769562694,0.7534279222569691,10,235,49,dessert,0.011302536589022472,0,1,0.31078888399489524,1
153,3,325,2,1,339,0.38929561404197655,0.383832951933044,9,354,49,dessert,0.6227534032398411,0,1,0.2627005662278814,1
153,74,732,4,20,339,0.38929561404197655,0.383832951933044,9,389,28,main,0.15389990469377368,0,0,0.03627998093875473,0
685,32,1045,5,5,252,0.6682127985550163,0.4923254800011819,13,296,85,dessert,0.392895108893179,0,1,0.27827666577899035,1
91,27,293,3,13,621,0.026532203873819715,0.005229613542912737,15,357,103,main,0.9264637979561848,0,0,0.206792759591237,0
432,95,637,1,7,646,0.770921844644052,0.5828068350834896,5,326,99,side,0.673092130911217,0,0,0.1716184261822434,0
337,79,580,4,10,626,0.6584518346584255,0.3577982653254418,15,232,53,side,0.6796972168333453,0,0,0.21993944336666907,0
479,8,529,1,18,366,0.07857849715502074,0.19609771273839294,11,388,131,main,0.1602256009765063,0,0,0.03804512019530126,0
692,74,1044,3,14,457,0.025642065806435688,0.5735289514555733,11,389,28,main,0.15389990469377368,0,0,0.03627998093875473,0
130,5,1010,2,19,556,0.274055220687206,0.0585509292439792,7,164,98,dessert,0.3072164170212709,0,1,0.19700856217744794,1
449,48,677,5,19,451,0.5819714019143988,0.43459596085871177,9,336,87,side,0.5498685627762052,0,0,0.14197371255524105,0
992,90,210,2,19,527,0.35325140850206416,0.9437015928202208,18,302,137,dessert,0.2299937539632405,0,1,0.3781092286387143,0
809,75,311,1,22,762,0.7306505102392461,0.31334791758514313,12,189,72,dessert,0.1492494697414739,0,1,0.22935426922383773,0
786,21,950,2,19,623,0.27416066655980587,0.27140938044671437,15,267,117,beverage,0.02370775364451838,1,0,0.15348975069684545,1
272,47,977,2,13,344,0.41758077578492836,0.46393137681233276,7,125,90,beverage,0.37472197050737643,1,0,0.3377186268369538,0
928,20,1086,4,22,728,0.3677593508772896,0.9627683502532061,1,263,20,dessert,0.2338128330930641,0,1,0.40409307169457465,0
587,32,1095,4,3,590,0.2487142725876299,0.025447759905750877,17,296,85,dessert,0.392895108893179,0,1,0.1382133497503611,0
176,80,670,3,9,417,0.688402396427736,0.7279393069737652,1,178,113,beverage,0.056680432165835404,1,0,0.32885680536148787,1
695,55,1153,4,7,630,0.3988227808969005,0.10926421030962141,16,167,22,main,0.8173053122132368,0,0,0.27996106244264735,1
830,28,765,4,4,189,0.5399571302805596,0.29805220863944315,13,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
642,52,449,4,17,248,0.8689049844787182,0.5577088262500439,1,339,81,side,0.8056488053633419,0,0,0.1916297610726684,0
874,39,1029,4,16,745,0.13252467274184843,0.3373455467690927,12,333,74,side,0.5883522209831533,0,0,0.15117044419663067,1
48,73,780,3,4,391,0.5648411332626164,0.8419985528900615,11,211,128,main,0.760160929790159,0,0,0.24653218595803184,0
566,17,350,4,2,150,0.4453052550026655,0.3063134987782127,8,342,113,main,0.6617186826439566,0,0,0.16134373652879133,0
665,46,418,4,9,244,0.6675933855635847,0.869969159647685,18,233,99,dessert,0.9042432914075651,0,1,0.5253394061758185,0
354,12,984,1,20,274,0.1607598960483082,0.47128716739816456,14,196,111,side,0.8979646468477885,0,0,0.2815929293695577,1
711,26,288,4,3,354,0.9344360268055143,0.13443512940812186,19,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
307,61,824,3,18,186,0.8774608626303804,0.615298025069802,15,201,56,side,0.08352491468001877,0,0,0.11620498293600377,0
867,73,1146,3,22,159,0.40298017876516146,0.058091952080349785,9,211,128,main,0.760160929790159,0,0,0.24653218595803184,0
884,95,178,2,4,467,0.36753442229153144,0.9634992408875883,8,326,99,side,0.673092130911217,0,0,0.1716184261822434,0
629,44,645,4,0,268,0.6734324333249173,0.1541450431784871,16,257,26,side,0.7094388646339748,0,0,0.21338777292679498,0
774,2,1023,5,3,657,0.9877855202148873,0.5858647884535192,12,393,113,side,0.1811832790500828,0,0,0.03973665581001655,0
